# V3.1.4 AssignIds id	name: full client dump ZDTD_DUMP_BLOCK_IDS (2026-07-22).
# Pins verified: treeDeadTree02=24626 cntWoodenChestClosed=18671 terrStone=1.
# Source: stock client AssignIds Postfix; do NOT merge stale world saves.
2077	woodShapes:brickHalfDestroyed05
2078	woodShapes:brickHalfDestroyed06
2079	woodShapes:brickHalfDestroyed07
2080	woodShapes:brickHalfDestroyed08
2081	woodShapes:rebar
2082	woodShapes:cubeTrimDestroyed01
2083	woodShapes:cubeTrimDestroyed02
2084	woodShapes:cubeTrimDestroyed03
2085	woodShapes:cubeTrimDestroyed04
2086	woodShapes:cubeTrimDestroyed05
2087	woodShapes:cubeTrimDestroyed06
2088	woodShapes:cubeTrimDestroyed07
2089	woodShapes:cubeTrimDestroyed08
2090	woodShapes:cubeTrimDestroyed09
2091	woodShapes:cubeTrimDestroyed10
2092	woodShapes:cubeTrimStairsFilled
2093	woodShapes:cubeHalfTrimStairsFilled
2094	woodShapes:cubeTrimStairsHollow
2095	woodShapes:cubeTrimStairsHollow2
2096	woodShapes:cubeHalfTrimStairsHollow
2097	woodShapes:cubeHalfTrimStairsHollow2
2098	woodShapes:cubeTrimStairsHollowFiller
2099	woodShapes:cubeHalfTrimStairsHollowFiller
2100	woodShapes:stairsHollowDestroyed
2101	woodShapes:concreteDestroyed01
2102	woodShapes:concreteDestroyed02
2103	woodShapes:concreteDestroyed03
2104	woodShapes:concreteDestroyed04
2105	woodShapes:concreteDestroyed05
2106	woodShapes:concreteDestroyed06
2107	woodShapes:concreteDestroyed07
2108	woodShapes:concreteDestroyed08
2109	woodShapes:concreteDestroyed09
2110	woodShapes:concreteDestroyedFiller01
2111	woodShapes:concreteDestroyedFiller02
2112	woodShapes:concreteDestroyedFiller03
2113	woodShapes:concreteDestroyedFiller04
2114	woodShapes:concreteDestroyedFiller05
2115	woodShapes:pillar100Destroyed
2116	woodShapes:pillar50Destroyed
2117	woodShapes:pillar50CornerDestroyed
2118	woodShapes:cubeQuarterBroken
2119	woodShapes:cubeQuarterSideCenteredBroken
2120	woodShapes:poleQuarterCenteredBroken
2121	woodShapes:plateDestroyed
2122	woodShapes:plateDestroyed02
2123	woodShapes:plateDestroyed03
2124	woodShapes:plateDestroyed01UV
2125	woodShapes:plateDestroyed02UV
2126	woodShapes:plateDestroyed03UV
2127	woodShapes:plateDiagonalDestroyed
2128	woodShapes:plateDiagonalDestroyed02
2129	woodShapes:plateDiagonalDestroyed03
2130	woodShapes:plateDiagonalDestroyed04
2131	woodShapes:plateDiagonalDestroyed05
2132	woodShapes:plateDiagonalDestroyed06
2133	woodShapes:plateWedge60InclineDestroyed
2134	woodShapes:plateWedge60InclineDestroyed02
2135	woodShapes:plateWedge60TipDestroyed
2136	woodShapes:plateWedge60TipDestroyed02
2137	woodShapes:slopePlateDestroyedLeft01
2138	woodShapes:slopePlateDestroyedRight01
2139	woodShapes:slopePlateDestroyedLeft02
2140	woodShapes:slopePlateDestroyedRight02
2141	woodShapes:slopePlateDestroyedLeft03
2142	woodShapes:slopePlateDestroyedRight03
2143	woodShapes:slopePlateDestroyedLeft04
2144	woodShapes:slopePlateDestroyedRight04
2145	woodShapes:slopePlateDestroyedLeft05
2146	woodShapes:slopePlateDestroyedRight05
2147	woodShapes:slopePlateDestroyedLeft06
2148	woodShapes:slopePlateDestroyedRight06
2149	woodShapes:slopePlateDestroyedLeft07
2150	woodShapes:slopePlateDestroyedRight07
2151	woodShapes:slopePlateDestroyedLeft08
2152	woodShapes:slopePlateDestroyedRight08
2153	woodShapes:sidingBurnt01
2154	woodShapes:sidingBurnt02
2155	woodShapes:sidingBurnt03
2156	woodShapes:sidingBurnt04
2157	woodShapes:sidingBurnt05
2158	woodShapes:sidingBurnt06
2159	woodShapes:sidingBurnt07
2160	woodShapes:woodDebris01
2161	woodShapes:woodDebris02
2162	woodShapes:woodDebris03
2163	woodShapes:shantywall01
2164	woodShapes:shantywall02
2165	woodShapes:shantywall03
2166	woodShapes:shantywall04
2167	woodShapes:scaffoldingLadder
2168	woodShapes:scaffoldingRails
2169	woodShapes:scaffoldingPlank
2170	woodShapes:scaffoldingPlankSupported
2171	woodShapes:scaffoldingPlankSupportedSide
2172	woodShapes:scaffoldingPlankSupportedCenter
2173	woodShapes:scaffoldingPlankRamp
2174	woodShapes:scaffoldingPlankRampFiller
2175	woodShapes:scaffoldingRamp
2176	woodShapes:scaffoldingRampFiller
2177	woodShapes:sawhorse
2178	woodShapes:floorJoist
2179	woodShapes:cubeHalfFloorJoist
2180	woodShapes:cubeHalfSplitFloorJoist
2181	woodShapes:floorJoist2
2182	woodShapes:cubeHollowFloor
2183	woodShapes:wallStud
2184	woodShapes:wallStudBroken
2185	woodShapes:iBeamSmall
2186	woodShapes:iBeam
2187	woodShapes:iBeamCentered
2188	woodShapes:iBeamFoundation
2189	woodShapes:iBeamFoundation2
2190	woodShapes:iBeamCenteredFoundation
2191	woodShapes:iBeamCorner
2192	woodShapes:iBeamCornerCentered
2193	woodShapes:iBeamTCentered
2194	woodShapes:iBeam5wayCentered
2195	woodShapes:iBeam6wayCentered
2196	woodShapes:iBeamSupport
2197	woodShapes:iBeamBent
2198	woodShapes:iBeamHalfBroken
2199	woodShapes:iBeamHalfCenterBroken
2200	woodShapes:bracket
2201	woodShapes:bracketCentered
2202	woodShapes:bracketDouble
2203	woodShapes:plateBracketCentered
2204	woodShapes:trussingCentered
2205	woodShapes:trussingUncentered
2206	woodShapes:trussing
2207	woodShapes:trussingBent
2208	woodShapes:airDuct
2209	woodShapes:airDuctRamp
2210	woodShapes:airDuctRampCap
2211	woodShapes:airDuctRampEnd
2212	woodShapes:airDuctRampFiller
2213	woodShapes:airDuctRampTop
2214	woodShapes:airDuctBroken
2215	woodShapes:airDuctHalf
2216	woodShapes:airDuctHalfRamp
2217	woodShapes:airDuctHalfRampCap
2218	woodShapes:airDuctHalfRampEnd
2219	woodShapes:airDuctHalfRampFiller
2220	woodShapes:airDuctHalfBroken
2221	woodShapes:securityGateCentered
2222	woodShapes:securityGateCenteredDiagonal
2223	woodShapes:securityGatePlate
2224	woodShapes:dynamicGrate
2225	woodShapes:fakeDynamicGrate
2226	woodShapes:coffeeTable
2227	woodShapes:table
2228	woodShapes:tableDynamic
2229	woodShapes:tableDynamicHalf
2230	woodShapes:prepTable
2231	woodShapes:prepTableDynamic
2232	woodShapes:prepTableCorner
2233	woodShapes:prepTableCornerLeft
2234	woodShapes:prepTableCornerRight
2235	woodShapes:tablePole.025Centered
2236	woodShapes:counterFlipDoorClosed
2237	woodShapes:counterFlipDoorOpen
2238	woodShapes:cabinetAjar
2239	woodShapes:cabinetBrokenDoor
2240	woodShapes:cupboardAjar
2241	woodShapes:cupboardCorner
2242	woodShapes:buffetCounter
2243	woodShapes:counterSinkHoleRound
2244	woodShapes:counterHollowTop
2245	woodShapes:counterHalfHollowTopOffset
2246	woodShapes:counterHollowFront
2247	woodShapes:counterHollowCombo
2248	woodShapes:plateCounter
2249	woodShapes:plateCounter02
2250	woodShapes:plateCounter03
2251	woodShapes:plateCounterSquareHole
2252	woodShapes:plateCounterHole
2253	woodShapes:plateCounterHoleSquare
2254	woodShapes:counterWallMount
2255	woodShapes:counterWallMountRound
2256	woodShapes:counterWallMountSquare
2257	woodShapes:cubeTileBroken
2258	woodShapes:cubeHollow
2259	woodShapes:cubeBookcase
2260	woodShapes:cubeCornerBeveledBookcaseEmpty
2261	woodShapes:cubeCornerBeveledBookcaseFull
2262	woodShapes:cubeHalfBookshelfSingle
2263	woodShapes:cubeHalfBookshelfDouble
2264	woodShapes:cubeHalfBookshelfTriple
2265	woodShapes:bookcaseEmpty
2266	woodShapes:bookcaseCubeFull
2267	woodShapes:bookcaseFull
2268	woodShapes:bookcaseHalfEmpty
2269	woodShapes:bookcaseHalfEmptyOffset
2270	woodShapes:bookcaseQuarterEmpty
2271	woodShapes:bookcaseQuarterEmptyOffset
2272	woodShapes:bookcaseQuarterDoubleEmpty
2273	woodShapes:bookcaseQuarterDoubleEmptyOffset
2274	woodShapes:bookcaseOpenEnded
2275	woodShapes:tvStand01
2276	woodShapes:tvStand02
2277	woodShapes:tvStand03
2278	woodShapes:tvStand04
2279	woodShapes:tvStand05
2280	woodShapes:storageCube
2281	woodShapes:storageCubeHalf
2282	woodShapes:morticianDrawer
2283	woodShapes:curtain
2284	woodShapes:verticalBlindsTop
2285	woodShapes:verticalBlindsTop2
2286	woodShapes:verticalBlindsBottom
2287	woodShapes:verticalBlindsTopRailOnly
2288	woodShapes:verticalBlindsTopOpen
2289	woodShapes:verticalBlindsTop2Open
2290	woodShapes:verticalBlindsBottomOpen
2291	woodShapes:pictureFrame
2292	woodShapes:pictureFrameFilled
2293	woodShapes:mirror
2294	woodShapes:mirrorRound
2295	woodShapes:ladderRound
2296	woodShapes:ladderRoundBroken1
2297	woodShapes:ladderRoundBroken2
2298	woodShapes:ladderSquare
2299	woodShapes:ladderSquareBroken01
2300	woodShapes:ladderSquareBroken02
2301	woodShapes:ladderSquareBroken03
2302	woodShapes:trellisSquare
2303	woodShapes:trellisDiamond
2304	woodShapes:cubeHalfCenteredConfessional
2305	woodShapes:kneeler
2306	woodShapes:churchCross01
2307	woodShapes:crossSmall
2308	woodShapes:balusterCorner01
2309	woodShapes:balusterRail01
2310	woodShapes:balusterRail02
2311	woodShapes:balusterRailBroken02
2312	woodShapes:fence
2313	woodShapes:fenceDiagonal
2314	woodShapes:fenceCorner
2315	woodShapes:fenceBroken1
2316	woodShapes:fenceBroken2
2317	woodShapes:fenceCentered
2318	woodShapes:fenceCenteredBroken1
2319	woodShapes:fenceCenteredBroken2
2320	woodShapes:fencePicketFull
2321	woodShapes:fencePicketBroken01
2322	woodShapes:fencePicketBroken02
2323	woodShapes:fencePicketBroken03
2324	woodShapes:fencePicketBroken04
2325	woodShapes:fencePicketBroken05
2326	woodShapes:fencePicketFallen
2327	woodShapes:fencePicketCorner
2328	woodShapes:industrialFenceBottom
2329	woodShapes:industrialFenceBottomBrokenLeft
2330	woodShapes:industrialFenceBottomBrokenRight
2331	woodShapes:industrialFenceTop
2332	woodShapes:industrialFenceBottom02
2333	woodShapes:industrialFenceTopSpiked
2334	woodShapes:industrialFenceBottomCorner
2335	woodShapes:industrialFenceTopCornerSpiked
2336	woodShapes:farmPlot
2337	woodShapes:farmPlotCornerRound
2338	woodShapes:farmPlotRaised
2339	woodShapes:plateSidewalkCrooked
2340	woodShapes:plateSidewalkBroke01
2341	woodShapes:plateSidewalkBroke02
2342	woodShapes:plateSidewalkBroke03
2343	woodShapes:plateSidewalkBroke04
2344	woodShapes:3mGyroCurve
2345	woodShapes:3mGyroConnector
2346	woodShapes:roadPaintDash
2347	woodShapes:roadPaintDashCNTR
2348	woodShapes:roadPaintQuarterCentered
2349	woodShapes:roadPaintDiagonal
2350	woodShapes:roadPaintDashDiagonalFiller
2351	woodShapes:roadPaintDashDiagonalDouble
2352	woodShapes:roadPaint4mDiagonalLeft01
2353	woodShapes:roadPaint4mDiagonalLeft02
2354	woodShapes:roadPaint4mDiagonalLeft03
2355	woodShapes:roadPaint4mDiagonalLeft04
2356	woodShapes:roadPaint4mDiagonalLeft05
2357	woodShapes:roadPaint4mDiagonalLeft06
2358	woodShapes:roadPaint4mDiagonalRight01
2359	woodShapes:roadPaint4mDiagonalRight02
2360	woodShapes:roadPaint4mDiagonalRight03
2361	woodShapes:roadPaint4mDiagonalRight04
2362	woodShapes:roadPaint4mDiagonalRight05
2363	woodShapes:roadPaint4mDiagonalRight06
2364	woodShapes:roadPaintHandicap
2365	woodShapes:roadPaintHandicapOffset
2366	woodShapes:roadPaintArrowStraight
2367	woodShapes:roadPaintArrowLeft
2368	woodShapes:roadPaintArrowRight
2369	woodShapes:roadPaintArrowLeftStraight
2370	woodShapes:roadPaintArrowRightStraight
2371	woodShapes:roadPaintDashWedgeNarrowTip
2372	woodShapes:roadPaintDashWedgeNarrowLow
2373	woodShapes:roadPaintDashWedgeNarrowMid
2374	woodShapes:roadPaintDashWedgeNarrowHigh
2375	woodShapes:roadPaintDashWedgeNarrowTip2
2376	woodShapes:roadPaintDashWedgeNarrowLow2
2377	woodShapes:roadPaintDashWedgeNarrowMid2
2378	woodShapes:roadPaintDashWedgeNarrowHigh2
2379	woodShapes:roadPaintWedge
2380	woodShapes:roadPaintWedgeTip
2381	woodShapes:roadPaintWedgeTip2
2382	woodShapes:roadPaintWedge2
2383	woodShapes:roadPaintWedge2Tip
2384	woodShapes:roadPaintWedge2Tip2
2385	woodShapes:roadPaintDash8mRamp01Left
2386	woodShapes:roadPaintDash8mRamp02Left
2387	woodShapes:roadPaintDash8mRamp03Left
2388	woodShapes:roadPaintDash8mRamp04Left
2389	woodShapes:roadPaintDash8mRamp05Left
2390	woodShapes:roadPaintDash8mRamp06Left
2391	woodShapes:roadPaintDash8mRamp07Left
2392	woodShapes:roadPaintDash8mRamp08Left
2393	woodShapes:roadPaintDash8mRamp01Right
2394	woodShapes:roadPaintDash8mRamp02Right
2395	woodShapes:roadPaintDash8mRamp03Right
2396	woodShapes:roadPaintDash8mRamp04Right
2397	woodShapes:roadPaintDash8mRamp05Right
2398	woodShapes:roadPaintDash8mRamp06Right
2399	woodShapes:roadPaintDash8mRamp07Right
2400	woodShapes:roadPaintDash8mRamp08Right
2401	woodShapes:arch3mWindowCornerSideHalfClock1
2402	woodShapes:arch3mWindowCenterSideHalfClock1
2403	woodShapes:arch3mWindowCornerSideHalfClock2
2404	woodShapes:arch3mWindowCenterSideHalfClock2
2405	woodShapes:arch3mWindowCenterMiddleHalfClock
2406	woodShapes:arch3mWindowCenterSideHalfClock3
2407	woodShapes:arch3mWindowCornerSideHalfClock3
2408	woodShapes:arch3mWindowCenterSideHalfClock4
2409	woodShapes:arch3mWindowCornerSideHalfClock4
2410	woodShapes:cubeDrainStraight
2411	woodShapes:cubeDrainStraightEnd
2412	woodShapes:cubeDrainStraightHalf
2413	woodShapes:cubeDrainEndCap
2414	woodShapes:cubeDrainCorner
2415	woodShapes:cubeDrainTee
2416	woodShapes:cubeDrainCentered
2417	woodShapes:cubeHalfDrainCentered
2418	woodShapes:cubeHalfDrainCenteredOffset
2419	woodShapes:cubeDrainSideCentered
2420	woodShapes:cubeHalfDrainSideCentered
2421	woodShapes:cubeHalfDrainSideCenteredOffset
2422	woodShapes:cubeTympanumV101
2423	woodShapes:cubeTympanumV102
2424	woodShapes:cubeTympanumV103
2425	woodShapes:cubeTympanumV104
2426	woodShapes:cubeHalfTympanumV101
2427	woodShapes:cubeHalfTympanumV102
2428	woodShapes:cubeHalfTympanumV103
2429	woodShapes:cubeHalfTympanumV104
2430	woodShapes:bowlingBall
2431	woodShapes:bowlingPin
2432	woodShapes:bowlingPinFallen
2433	woodShapes:bowlingPinGroup01
2434	woodShapes:bowlingPinGroup02
2435	woodShapes:bowlingPinGroup03
2436	woodShapes:bowlingGutterSingle
2437	woodShapes:bowlingGutterDouble
2438	woodShapes:bowlingGutterCenteredTrim01
2439	woodShapes:cubeFacade
2440	woodShapes:cubeFacadeCap
2441	woodShapes:cubeFacadeCapCorner
2442	woodShapes:cubeFacadeCorner
2443	woodShapes:cubeFacadeCornerCurved
2444	woodShapes:cubeFacadeCornerCurvedCap
2445	woodShapes:cubeFacadeTile
2446	woodShapes:cubeFacadeTileCorner
2447	woodShapes:cubeFacadeTileCornerCurved
2448	woodShapes:cubeHalfFacadeCap
2449	woodShapes:cubeHalfFacadeCapCorner
2450	woodShapes:cubeHalfFacadeCornerCurvedCap
2451	woodShapes:plateFacade01
2452	woodShapes:plateFacadeCap01
2453	woodShapes:plateFacadeTile01
2454	woodShapes:plateFacade02
2455	woodShapes:plateFacadeCap02
2456	woodShapes:plateFacadeTile02
2457	woodShapes:cubeWallDeco01
2458	woodShapes:cubeHalfWallDeco01
2459	woodShapes:cubeHalfWallDeco01Offset
2460	woodShapes:plateWallDeco01
2461	woodShapes:plateWallDeco01Offset
2462	woodShapes:slatWallDeco01
2463	woodShapes:barrierGateBase
2464	woodShapes:barrierGateBase2
2465	woodShapes:barrierGateMiddle
2466	woodShapes:barrierGateTip
2467	woodShapes:barrierGateTip2
2468	woodShapes:signNumber_0
2469	woodShapes:signNumber_1
2470	woodShapes:signNumber_2
2471	woodShapes:signNumber_3
2472	woodShapes:signNumber_4
2473	woodShapes:signNumber_5
2474	woodShapes:signNumber_6
2475	woodShapes:signNumber_7
2476	woodShapes:signNumber_8
2477	woodShapes:signNumber_9
2478	woodShapes:signLetter_a
2479	woodShapes:signLetter_b
2480	woodShapes:signLetter_c
2481	woodShapes:signLetter_d
2482	woodShapes:signLetter_e
2483	woodShapes:signLetter_f
2484	woodShapes:signLetter_g
2485	woodShapes:signLetter_h
2486	woodShapes:signLetter_i
2487	woodShapes:signLetter_j
2488	woodShapes:signLetter_k
2489	woodShapes:signLetter_l
2490	woodShapes:signLetter_m
2491	woodShapes:signLetter_n
2492	woodShapes:signLetter_o
2493	woodShapes:signLetter_p
2494	woodShapes:signLetter_q
2495	woodShapes:signLetter_r
2496	woodShapes:signLetter_s
2497	woodShapes:signLetter_t
2498	woodShapes:signLetter_u
2499	woodShapes:signLetter_v
2500	woodShapes:signLetter_w
2501	woodShapes:signLetter_x
2502	woodShapes:signLetter_y
2503	woodShapes:signLetter_z
2504	woodShapes:signLetter_cross
2505	woodShapes:signLetter_period
2506	woodShapes:signLetter_comma
2507	woodShapes:signLetter_apostrophe
2508	woodShapes:signLetter_exclamation
2509	woodShapes:signLetter_question
2510	woodShapes:signLetter_ampersand
2511	woodShapes:signLetter_prohibition
2512	woodShapes:arrowHelper
2513	woodShapes:sidewalkCurb
2514	woodShapes:sidewalkCurbCorner
2515	woodShapes:metalTruss3D
2516	woodShapes:cube3x3x1Destroyed
2517	woodShapes:cubeHalf3x3x1Destroyed
2518	woodShapes:cubeHalf3x3x1DestroyedOffset
2519	woodShapes:arch3mFull
2520	woodShapes:tarp6x3
2521	woodShapes:tarp3x2
2522	woodShapes:VariantHelper
2523	brickShapes:cube
2524	brickShapes:cubeFrame
2525	brickShapes:cubeHalfInsideCorner
2526	brickShapes:cubeThreeQuarter
2527	brickShapes:cube1mHole
2528	brickShapes:cube1mHoleFilled
2529	brickShapes:cube1mHoleFilledCentered
2530	brickShapes:cubeHalf1mHole
2531	brickShapes:cubeHalf1mHoleFilled
2532	brickShapes:cubeHalfCorner
2533	brickShapes:cubeHalfCorner2
2534	brickShapes:cubeHalfCornerInclineFillerLeft
2535	brickShapes:cubeHalfCornerInclineFillerRight
2536	brickShapes:cubeHalfCornerTopPlate01
2537	brickShapes:cubeHalfCornerTopPlate02
2538	brickShapes:cubeHalf
2539	brickShapes:cubeHalfCentered
2540	brickShapes:cubeHalfPoleSquare
2541	brickShapes:cubeHalfPoleSquareCorner
2542	brickShapes:cubeHalfPoleSquareCornerLeft
2543	brickShapes:cubeHalfPoleSquareCornerRight
2544	brickShapes:cubeHalfPoleSquareCorner3Way
2545	brickShapes:cube0.25m
2546	brickShapes:cubeCornerBeveled
2547	brickShapes:cubeCornerBeveledOutsideCorner
2548	brickShapes:cubeCornerBeveledCorner
2549	brickShapes:cubeBeveledCorner
2550	brickShapes:cubeHalfSplitBeveledCorner
2551	brickShapes:rampCubeHalfCornerBeveled
2552	brickShapes:cubeCornerArch
2553	brickShapes:cubeHalfCornerArch
2554	brickShapes:cubeHalfCornerBeveled
2555	brickShapes:halfBlockPoleQuarter
2556	brickShapes:cubeHalfPoleQuarterSideCentered
2557	brickShapes:halfQuarterPost
2558	brickShapes:halfQuarterPost2
2559	brickShapes:cubeQuarterPlateCorner
2560	brickShapes:cubeQuarterPlateCorner2
2561	brickShapes:cubeQuarter
2562	brickShapes:cubeQuarterCenter
2563	brickShapes:quarterCenteredWall
2564	brickShapes:cubeQuarterRampInclineHalfFillerLeft
2565	brickShapes:cubeQuarterRampInclineHalfFillerRight
2566	brickShapes:quarterInsideCorner
2567	brickShapes:quarterInsideCorner3way
2568	brickShapes:cubeTee
2569	brickShapes:quarterCenteredTee
2570	brickShapes:quarterTeeCentered
2571	brickShapes:cubeQuarter4WayCentered
2572	brickShapes:cubeQuarter4WaySideCentered
2573	brickShapes:cubeQuarter5WayCentered
2574	brickShapes:wedge60TipCornerCubeQuarter
2575	brickShapes:cubeEighth
2576	brickShapes:cubeEighthCentered
2577	brickShapes:cubeHalfPoleCorner
2578	brickShapes:cubeHalfPoleSideCentered
2579	brickShapes:cubeHalfPoleCentered
2580	brickShapes:pole
2581	brickShapes:poleCentered
2582	brickShapes:poleSideCentered
2583	brickShapes:poleHalf
2584	brickShapes:poleHalfCentered
2585	brickShapes:poleHalfSideCentered
2586	brickShapes:poleTwoWayCorner
2587	brickShapes:poleThreeWayCorner
2588	brickShapes:poleSquareSideCenteredCorner
2589	brickShapes:poleSquareCenteredTee
2590	brickShapes:poleSquareSideCenteredTee
2591	brickShapes:poleSquareSideCenteredTeeFourWay
2592	brickShapes:poleSquareFourWay
2593	brickShapes:poleSquareCenteredFourWay
2594	brickShapes:poleSquareCornerBracketLeft
2595	brickShapes:poleSquareSideCenteredCornerBracket
2596	brickShapes:poleSquareCornerBracketRight
2597	brickShapes:poleSquareBracketCorner
2598	brickShapes:poleSquareBracketCornerPlate
2599	brickShapes:poleSquareBracketCornerPlate02
2600	brickShapes:poleSquareBracketLeft
2601	brickShapes:poleSquareBracketRight
2602	brickShapes:poleSquareBracketDouble
2603	brickShapes:poleSquareCenteredBracketDouble
2604	brickShapes:poleSquareSideCenteredBracketDouble
2605	brickShapes:poleSquareDouble
2606	brickShapes:poleSquareDouble2
2607	brickShapes:poleSquareDoubleTop
2608	brickShapes:poleSquareDoubleTopDouble
2609	brickShapes:cubePoleCorner
2610	brickShapes:cubePoleCentered
2611	brickShapes:cubePoleSideCentered
2612	brickShapes:poleSquareCornerCubeLeft
2613	brickShapes:poleSquareCornerCubeRight
2614	brickShapes:cubePoleCornerDouble
2615	brickShapes:rampInclineFillerPoleSquareLeft
2616	brickShapes:rampInclineFillerPoleSquareRight
2617	brickShapes:rampInclinePoleSquareLeft
2618	brickShapes:rampInclinePoleSquareRight
2619	brickShapes:poleSquareTipLeft
2620	brickShapes:poleSquareTipRight
2621	brickShapes:corniceBracketHalfCentered
2622	brickShapes:poleSquareDiagonal
2623	brickShapes:poleSquareCircle
2624	brickShapes:catwalkPlate
2625	brickShapes:polePlateQuarter
2626	brickShapes:polePlateHalf
2627	brickShapes:polePlateHalfCentered
2628	brickShapes:polePlateHalfOffCentered
2629	brickShapes:polePlateThreeQuarter
2630	brickShapes:polePlateCornerBeveled
2631	brickShapes:polePlate
2632	brickShapes:polePlateCentered
2633	brickShapes:polePlateOffCentered
2634	brickShapes:polePlateCorner
2635	brickShapes:polePlateHalfCorner
2636	brickShapes:polePlateCenteredTee
2637	brickShapes:polePlateCenteredTee2
2638	brickShapes:poleSquareCornerRound
2639	brickShapes:poleQuarterCenteredPlate4way
2640	brickShapes:cubeQuarterCenteredSquareTop
2641	brickShapes:cubeQuarterCornerSquareTop
2642	brickShapes:cubeQuarterCornerInsideTrim
2643	brickShapes:cubeHalfPlateCorner
2644	brickShapes:cubeHalfPlateCorner2
2645	brickShapes:cubeHalfPlateCorner2Trim
2646	brickShapes:cubeHalfPlateCorner2Trim2
2647	brickShapes:plate
2648	brickShapes:plateCentered
2649	brickShapes:plateOffCentered
2650	brickShapes:plateCladding01
